currency,details,image,images,ingredients,price,product_description,product_id,product_name,product_url,regular_price,unique_id
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7377-0901356393-blnvlBoU.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7377-0901356393-blnvlBoU-medium.png",,"Zutaten: WEIZENMEHL (42 %), Zucker, pflanzliche Fette (Sonnenblume, Palme in veränderlichen Gewichtsanteilen), Kakaobutter,",1.99,Enthält - Ist im Produkt enthalten,27-7377,Mürbteig-Kekse mit Milchschokolade,https://www.cleverleben.at/produkt/muerbteigkekse-mit-milchschokolade-277377,1.99,277377
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-574-1044888665-wHZlCaJo.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-574-1044888665-wHZlCaJo-medium.png",,"Zutaten: Zucker, Glukosesirup, Kakaomasse, Wasser, Bananenmark (6%), Kakaobutter, Feuchthaltemittel: Sorbit; Geliermittel: Agar-Agar; Säuerungsmittel: Citronensäure; HÜHNEREITROCKENEIWEISS , Emulgator: Lecithine (SOJA); Farbstoff: Kurkumin; Aroma.",4.99,Enthält - Ist im Produkt enthalten,27-574,"Schokobananen, 600g",https://www.cleverleben.at/produkt/schokobananen-600g-27574,4.99,27574
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-552-476090473-EM7FNEOn.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-552-476090473-EM7FNEOn-medium.png",,"Zutaten: WEIZENMEHL, Rapsöl, Salz 1,8%, Meersalz 1,7%, Hefe, GERSTENMALZEXTRAKT, Säureregulator: Natriumhydroxid; Backtriebmittel: Ammoniumhydrogencarbonat.",0.83,Kann Spuren enthalten von,27-552,"Salzstangerl, 250g",https://www.cleverleben.at/produkt/salzstangerl-250g-27552,0.83,27552
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-550-301278696-dV4Sh2gD.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-550-301278696-dV4Sh2gD-medium.png",,"Zutaten: Kartoffelpulver (44%), pflanzliche Öle (Sonnenblume, Raps in veränderlichen Gewichtsanteilen), Kartoffelstärke, Meersalz (0,8%), Emulgator: Mono- und Diglyceride von Speisefettsäuren, Antioxidationsmittel: stark tocopherolhaltige Extrakte.",1.49,Kann Spuren enthalten von,27-550,"Chips-Stapel gesalzen, 200g",https://www.cleverleben.at/produkt/chipsstapel-gesalzen-200g-27550,1.49,27550
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-99-01521157905-F6TfZ1vc.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-99-01521157905-F6TfZ1vc-medium.png",,"Zutaten: Zucker, WEIZENMEHL, pflanzliche Fette (Kokos, Palm in veränderlichen Gewichtsanteilen), mageres Kakaopulver (10 %), SÜSSMOLKENPULVER, Emulgator: Lecithine (aus SOJA); Salz, natürliches Aroma, Backtriebmittel: Natriumhydrogencarbonat.",2.79,Enthält - Ist im Produkt enthalten,27-99,"Kakaoschnitten, 400g",https://www.cleverleben.at/produkt/kakaoschnitten-400g-2799,2.79,2799
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4538-246069064-4NKJL8YC.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4538-246069064-4NKJL8YC-medium.png",,"Zutaten: WEIZENMEHL, Creme mit Vanillegeschmack (29%) (Zucker, pflanzliche Fette [Palm, Palmkern], Dextrose, MOLKENPULVER, Emulgator: Lecithine; Bourbon Vanilleextrakt), Zucker, Rapsöl, Kakaopulver (7%), pflanzliche Fette (Palm, Palmkern), WEIZENSTÄRKE, Salz, Backtriebmittel:Natriumhydrogencarbonat, Ammoniumhydrogencarbonat;  EI, natürliches Aroma.",0.95,Enthält - Ist im Produkt enthalten,27-4538,"Kakaokekse mit zarter Cremefüllung, 176g",https://www.cleverleben.at/produkt/kakaokekse-mit-zarter-cremefuellung-176g-274538,0.95,274538
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-423-475130989-zQfe4z59.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-423-475130989-zQfe4z59-medium.png",,"Zutaten: Zucker, WEIZENMEHL, pflanzliche Fette (Palmkern, Palm), Kakaobutter, gemahlene HASELNÜSSE (9,8 %), Kakaomasse, MAGERMILCHPULVER, WEIZENSTÄRKE, MOLKENERZEUGNIS, BUTTERREINFETT, fettarmes Kakaopulver (1,1 %), MILCHZUCKER, Emulgator: Lecithine; VOLLMILCHPULVER, Invertzuckersirup, natürliches Aroma, natürliches Vanillearoma mit anderen natürlichen Aromen, natürliches Vanillearoma, Salz, Backtriebmittel: Natriumcarbonate; HÜHNEREIGELBPULVER, Gewürz.",3.29,Kann Spuren enthalten von,27-423,"Schokowaffeln, 175g",https://www.cleverleben.at/produkt/schokowaffeln-175g-27423,3.29,27423
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-422-02015311301-H90Fdm0l.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-422-02015311301-H90Fdm0l-medium.png",,"Zutaten: Zucker, WEIZENMEHL, Kakaobutter, Kakaomasse, MAGERMILCHPULVER, BUTTER (3,7 %), MOLKENERZEUGNIS, BUTTERREINFETT, Glukosesirup, MILCHZUCKER, Backtriebmittel: Natriumcarbonate, Diphosphate; Salz, Emulgator: Lecithine; VOLLMILCHPULVER, natürliches Vanillearoma, natürliches Vanillearoma mit anderen natürlichen Aromen, HÜHNEREIGELBPULVER, Säuerungsmittel: Citronensäure.",3.15,Enthält - Ist im Produkt enthalten,27-422,"Schokobutterkekse Vollmilch, 2 x 125g",https://www.cleverleben.at/produkt/schokobutterkekse-vollmilch-2-x-125g-27422,3.15,27422
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3903-0609188319-MeCeKpQQ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3903-0609188319-MeCeKpQQ-medium.png",,"Zutaten: WEIZENMEHL, BUTTER (24 %), geriebener GOUDA (8 %), Hefe, KÄSEPULVER (2%), Salz, VOLLMILCHPULVER, GERSTENMALZEXTRAKT.",1.49,Kann Spuren enthalten von,27-3903,"Gebäckstangen Käse, 150g",https://www.cleverleben.at/produkt/gebaeckstangen-kaese-150g-273903,1.49,273903
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3727-0378036497-dsxefKvR.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3727-0378036497-dsxefKvR-medium.png",,"Zutaten: Zucker, Kakaobutter, VOLLMILCHPULVER, HASELNÜSSE (12%), SÜSSMOLKENPULVER, Kakaomasse, BUTTERREINFETT, Emulgator: Lecithine (SOJA), Vanilleextrakt.",0.99,Enthält - Ist im Produkt enthalten,27-3727,"Vollmilch Nuss Schokolade, 100g",https://www.cleverleben.at/produkt/vollmilch-nuss-schokolade-100g-273727,0.99,273727
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3902-0762824285-lkknSADW.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3902-0762824285-lkknSADW-medium.png",,"Zutaten: WEIZENMEHL, BUTTER (24%), Hefe, Meersalz (2.5%), VOLLMILCHPULVER, GERSTENMALZEXTRAKT.",1.49,Kann Spuren enthalten von,27-3902,"Gebäckstangen Meersalz, 150g",https://www.cleverleben.at/produkt/gebaeckstangen-meersalz-150g-273902,1.49,273902
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3693-01848530446-abWJycV8.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3693-01848530446-abWJycV8-medium.png",,"Zutaten: KASCHUNÜSSE 95%, Sonnenblumenöl, Salz.",1.99,Kann Spuren enthalten von,27-3693,"Cashew Nüsse geröstet und gesalzen, 150g",https://www.cleverleben.at/produkt/cashew-nuesse-geroestet-und-gesalzen-150g-273693,1.99,273693
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3690-0794405311-ZwGUcJYi.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3690-0794405311-ZwGUcJYi-medium.png",,"Zutaten: PISTAZIEN, Salz.",3.49,Kann Spuren enthalten von,27-3690,"Pistazien, geröstet und gesalzen, 250g",https://www.cleverleben.at/produkt/pistazien-geroestet-und-gesalzen-250g-273690,3.49,273690
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-299-01616165660-dVgYw_uv.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-299-01616165660-dVgYw_uv-medium.png",,"Zutaten: Mais, Palmöl, Salz (2,4%)",1.19,Mikrowelle,27-299,"Clever Mikrowellen Popcorn gesalzen, 3 x 100g",https://www.cleverleben.at/produkt/clever-mikrowellen-popcorn-gesalzen-3-x-100g-27299,1.19,27299
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25337-412206923-oQpArTDO.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25337-412206923-oQpArTDO-medium.png",,"Zutaten: Zucker, Palmfett, WEIZENMEHL, HASELNÜSSE (10%), Kakaobutter, WEIZENSTÄRKE, Kakaomasse, VOLLMILCHPULVER, fettarmer Kakao, SÜßMOLKENPULVER, SOJAMEHL, MAGERMILCHPULVER, Emulgator: Lecithine (SOJA), Backtriebmittel: Natriumcarbonate, Speisesalz, natürliches Aroma (enthält HASELNÜSSE).",1.59,Enthält - Ist im Produkt enthalten,27-25337,"Knuspernussschnitte, 40g",https://www.cleverleben.at/produkt/knuspernussschnitte-40g-2725337,1.59,2725337
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3726-466435374-E099MHRr.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3726-466435374-E099MHRr-medium.png",,"Zutaten: Zucker, Kakaobutter, VOLLMILCHPULVER (16.5%), SÜSSMOLKENPULVER, Kakaomasse, HASELNÜSSE, BUTTERREINFETT,  Emulgator: Lecithine (SOJA), Vanilleextrakt.",0.99,Enthält - Ist im Produkt enthalten,27-3726,"Alpenvollmilch Schokolade, 100g",https://www.cleverleben.at/produkt/alpenvollmilch-schokolade-100g-273726,0.99,273726
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25218-0880953817-pORPQVlr.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25218-0880953817-pORPQVlr-medium.png",,"Zutaten: WEIZENMEHL, Palmöl, Kartoffelpulver, Stärke (enthält WEIZEN), Zucker, Speisesalz, Backtriebmittel (Ammoniumcarbonate, Natriumcarbonate, Magnesiumcarbonate), Aroma (enthält WEIZEN, MILCH), Glukosesirup, SESAMSAMEN, BUTTERMILCHPULVER, Molkenerzeugnis (MILCH), Mohnsamen, Glukose-Fruktose-Sirup, GERSTENMALZEXTRAKT, WEIZENMALZMEHL, Zwiebelpulver, Emulgatoren (Lecithine, Mono- und Diglyceride von Speisefettsäuren), Süßmolkenpulver (MILCH), Tomatenpulver, Hefe, Dextrose, Hefeextrakt, Säureregulator (Natriumhydroxid), MILCHEIWEIß, Knoblauchpulver, Gewürze, Säuerungsmittel (Milchsäure, Citronensäure, Äpfelsäure), Kräuter, Pflanzenproteinhydrolysat, färbendes Lebensmittel (Rote-Beete-Saftkonzentrat), MAGERMILCHJOGHURT, Farbstoff (Paprikaextrakt), modifizierte Stärke, VOLLMILCHPULVER, GERSTENMALZESSIGPULVER.",1.99,Enthält - Ist im Produkt enthalten,27-25218,"Knabberbox, 300g",https://www.cleverleben.at/produkt/knabberbox-300g-2725218,1.99,2725218
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23915-1203122925-T53vcR76.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23915-1203122925-T53vcR76-medium.png",,"Zutaten: WEIZENMEHL, Zucker, Pflanzliche Öle (Palm-Raps), Kandiszuckersirup, Backtriebmittel: Natriumhydrogencarbonat, Salz, Zimt",1.99,Kann Spuren enthalten von,27-23915,"Karamellgebäck, 400g",https://www.cleverleben.at/produkt/karamellgebaeck-400g-2723915,1.99,2723915
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23488-01843551356-eQrnj47h.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23488-01843551356-eQrnj47h-medium.png",,"Zutaten: Zucker, WEIZENMEHL, pflanzliche Fette (Palm, Kokos) in veränderlichen Gewichtsanteilen, SOJAMEHL, Emulgator: Lecithine (SOJA); Palmöl, Backtriebmittel: Natriumcarbonate; Speisesalz, natürliches Aroma.",1.69,Enthält - Ist im Produkt enthalten,27-23488,"Eiswaffeln, 3 x 80g",https://www.cleverleben.at/produkt/eiswaffeln-3-x-80g-2723488,1.69,2723488
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23163-0706693481-OEHF6q1a.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23163-0706693481-OEHF6q1a-medium.png",,"Zutaten: Zucker, WEIZENMEHL, Rapsöl, Wasser, HÜHNEREIER*, Feuchthaltemittel: Glycerin; WEIZENSTÄRKE, Kakaomasse**, fettarmes Kakaopulver 1,5%**, Dextrose, Backtriebmittel: Natriumcarbonate, Diphosphate; modifizierte Stärke, Kakaobutter**, Speisesalz, WEIZENGLUTEN, MAGERMILCHPULVER, natürliches Aroma, Emulgator: Lecithine; Verdickungsmittel: Xanthan.",2.99,Enthält - Ist im Produkt enthalten,27-23163,"Muffin Mix Schoko Stracciatella, 360g",https://www.cleverleben.at/produkt/muffin-mix-schoko-stracciatella-360g-2723163,2.99,2723163
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23122-0470032799-Vn21IQot.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23122-0470032799-Vn21IQot-medium.png",,"Zutaten: WEIZENMEHL, Palmfett, Zucker, Dextrose, LAKTOSE, HASELNÜSSE 2,8%, Rapsöl, VOLLMILCHPULVER, Backtriebmittel: Natriumcarbonate, Kaliumtartrate, Karamellzuckersirup, GERSTENMALZEXTRAKT, Speisesalz, Emulgator: Lecithine, VOLLEIPULVER, natürliches Aroma.",1.58,Kann Spuren enthalten von,27-23122,"Mini Doppelkekse Haselnuss, 250g",https://www.cleverleben.at/produkt/mini-doppelkekse-haselnuss-250g-2723122,1.58,2723122
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22838-0496969717-EraIdHTr.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22838-0496969717-EraIdHTr-medium.png",,"Zutaten: Zucker, ERDNÜSSE 24%, Kakaomasse, VOLLMILCHPULVER, Kakaobutter, LAKTOSE, Reisstärke, Maltodextrin, Emulgator: Lecithine; Glukosesirup, Farbstoffe: Betenrot,",2.08,Kann Spuren enthalten von,27-22838,"Bunte Erdnüsse schokoliert, 250g",https://www.cleverleben.at/produkt/bunte-erdnuesse-schokoliert-250g-2722838,2.08,2722838
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22381-1963651588-LxxkbOQ-.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22381-1963651588-LxxkbOQ--medium.png",,"Zutaten: Zucker, Kakaobutter*, VOLLMILCHPULVER, Kakaomasse*, Rum (4 %), SÜSSMOLKENPULVER, Kokosraspel (4 %), HAFERMARK, Emulgator (Lecithine (SOJA)), Aromen, Überzugsmittel (Gummi arabicum, Schellack), Glukose-Fruktose-Sirup, Gelatine, Stärke.",3.49,Enthält - Ist im Produkt enthalten,27-22381,"Rum Kokos Kugeln, 300g",https://www.cleverleben.at/produkt/rum-kokos-kugeln-300g-2722381,3.49,2722381
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22137-599381327-wulqiYRg.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22137-599381327-wulqiYRg-medium.png",,"Zutaten: Zucker, Glucosesirup, Kakaomasse, Wasser, Bananenmark (6%), Kakaobutter, Feuchthaltemittel: Sorbit; Geliermittel: Agar-Agar; Säuerungsmittel: Citronensäure; HÜHNEREITROCKENEIWEISS, Emulgator: Lecithine (SOJA); Farbstoff: Kurkumin; natürliches Aroma. Kakao: 54% mindestens in der Schokolade.",1.99,Enthält - Ist im Produkt enthalten,27-22137,"Mini Schokobananen, 200g",https://www.cleverleben.at/produkt/mini-schokobananen-200g-2722137,1.99,2722137
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22104-1801811947-cE1dlEYK.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22104-1801811947-cE1dlEYK-medium.png",,"Zutaten: Zucker, Kakaobutter, geröstete gemahlene HASELNÜSSE 14 %, Kakaomasse, SAHNEPULVER, VOLLMILCHPULVER,  MAGERMILCHPULVER, BUTTERREINFETT, Emulgator (Lecithine (SOJA)), Bourbon-Vanilleextrakt.",2.99,Enthält - Ist im Produkt enthalten,27-22104,"Vollmilch Nougat Schokolade, 200g",https://www.cleverleben.at/produkt/vollmilch-nougat-schokolade-200g-2722104,2.99,2722104
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22078-01056431026-0X2glp7V.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22078-01056431026-0X2glp7V-medium.png",,"Zutaten: Zucker, Glukose-Fruktose-Sirup, WEIZENMEHL, Kakaomasse, HÜHNERVOLLEI (6 %), Palmöl, Sauerkirschsaftkonzentrat (2,1 %), Kakaobutter, Stabilisator: Sorbit; Geliermittel: Pektine; VOLLMILCHPULVER, Säuerungsmittel: Citronensäure; Backtriebmittel: Natriumcarbonate, Diphosphate; MOLKENERZEUGNIS, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine; Salz, natürliches Aroma, natürliches Vanillearoma mit anderen natürlichen Aromen, WEIZENSTÄRKE.",2.49,Enthält - Ist im Produkt enthalten,27-22078,"Soft Cake Kirsche, 300g",https://www.cleverleben.at/produkt/soft-cake-kirsche-300g-2722078,2.49,2722078
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22075-1665745798-KWnHKniY.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22075-1665745798-KWnHKniY-medium.png",,"Zutaten: Zucker, WEIZENMEHL, Kakaomasse, Kakaobutter, Butter (3,7 %), MOLKENERZEUGNIS, Glukosesirup, BUTTERREINFETT, Backtriebmittel: Natriumcarbonate, Diphosphate; Salz, Emulgator: Lecithine; MILCHPULVER, natürliches Vanillearoma, natürliches Vanillearoma mit anderen natürlichen Aromen, HÜHNEREIGELBPULVER, Säuerungsmittel: Citronensäure.",3.15,Enthält - Ist im Produkt enthalten,27-22075,"Schokobutterkekse Zartbitter, 2 x 125g",https://www.cleverleben.at/produkt/schokobutterkekse-zartbitter-2-x-125g-2722075,3.15,2722075
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21913-2111027539-EoXumgoF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21913-2111027539-EoXumgoF-medium.png",,"Zutaten: ERDNUSSKERNE 50 %, KASCHUKERNE 25 %, MANDELKERNE 15 %, HASELNUSSKERNE 10 %, Sonnenblumenöl, Speisesalz.",1.79,Enthält - Ist im Produkt enthalten,27-21913,"Nussmix geröstet und gesalzen, 150g",https://www.cleverleben.at/produkt/nussmix-geroestet-und-gesalzen-150g-2721913,1.79,2721913
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21837-1739020483-k1nHluCc.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21837-1739020483-k1nHluCc-medium.png",,"Zutaten: Süßungsmittel (Sorbit), Kaumasse, Süßungsmittel (Maltit), Stabilisator (Gummi arabicum), Aromen, Säuerungsmittel (Ascorbinsäure), Süßungsmittel (Aspartam, Acesulfam K), Emulgator (Sonnenblumenlecithin), Überzugsmittel (Carnaubawachs), Farbstoffe (Echtes Karmin, Brillantblau FCF)",1.59,"Bruttogewicht: 0,091 Kilogramm",27-21837,"Kaugummi Cassis, 50 Stück",https://www.cleverleben.at/produkt/kaugummi-cassis-50-stueck-2721837,1.59,2721837
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-611-0283719778-PjTQFofg.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-611-0283719778-PjTQFofg-medium.png",,,0.99,"Bruttogewicht: 0,104 Kilogramm",27-611,"Haushaltstücher, 6 Stück",https://www.cleverleben.at/produkt/haushaltstuecher-6-stueck-27611,0.99,27611
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-609-0831804146-vUgYX5FF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-609-0831804146-vUgYX5FF-medium.png",,,0.89,"Bruttogewicht: 0,1 Kilogramm",27-609,"Schwammtücher, 5 Stück",https://www.cleverleben.at/produkt/schwammtuecher-5-stueck-27609,0.89,27609
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5579-1386489898-Y3zknxUb.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5579-1386489898-Y3zknxUb-medium.png",,,0.79,"Bruttogewicht: 0,044 Kilogramm",27-5579,"Geschirr-Reiniger, 10 Stück",https://www.cleverleben.at/produkt/geschirrreiniger-10-stueck-275579,0.79,275579
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-495-782895239-oGv2VDH_.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-495-782895239-oGv2VDH_-medium.png",,,0.69,"Bruttogewicht: 0,044 Kilogramm",27-495,"Topfreiniger mit Griffleiste, 6 Stück",https://www.cleverleben.at/produkt/topfreiniger-mit-griffleiste-6-stueck-27495,0.69,27495
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5554-316281338-L_bqtruK.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5554-316281338-L_bqtruK-medium.png",,,1.75,"Bruttogewicht: 0,05 Kilogramm",27-5554,"Haushalts-Handschuhe Gr. M, 1 Paar",https://www.cleverleben.at/produkt/haushaltshandschuhe-gr-m-1-paar-275554,1.75,275554
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-374-259405987-LToe-YQW.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-374-259405987-LToe-YQW-medium.png",,,0.99,"Bruttogewicht: 1,074 Kilogramm",27-374,"Klarspüler für den Geschirrspüler, 1l",https://www.cleverleben.at/produkt/klarspueler-fuer-den-geschirrspueler-1l-27374,0.99,27374
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-369-0282801683--kyu3kqV.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-369-0282801683--kyu3kqV-medium.png",,,0.95,"Bruttogewicht: 0,542 Kilogramm",27-369,"Geschirrspülmittel Konzentrat Balsam, 500ml",https://www.cleverleben.at/produkt/geschirrspuelmittel-konzentrat-balsam-500ml-27369,0.95,27369
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-364-01434902180-eBWbTWR5.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-364-01434902180-eBWbTWR5-medium.png",,,1.45,"Bruttogewicht: 1,05 Kilogramm",27-364,"Badreiniger, 1l",https://www.cleverleben.at/produkt/badreiniger-1l-27364,1.45,27364
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-368-01866369690-fCDp5ut6.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-368-01866369690-fCDp5ut6-medium.png",,,0.95,Enthält - Ist im Produkt enthalten,27-368,"Geschirrspülmittel mit Orangenduft, 500ml",https://www.cleverleben.at/produkt/geschirrspuelmittel-mit-orangenduft-500ml-27368,0.95,27368
